"","en_tweet","friends_count","url","description","verified","eng_rate","n_hashtags","tweet_length"
"1976",TRUE,4055,TRUE,TRUE,TRUE,0.286572052401747,2,249
"1977",TRUE,1355,TRUE,TRUE,FALSE,0.16366612111293,5,140
"1978",TRUE,1355,TRUE,TRUE,FALSE,0.490998363338789,15,323
"1979",TRUE,44,FALSE,TRUE,FALSE,4.10958904109589,1,140
"1980",TRUE,909,TRUE,TRUE,FALSE,0.22883295194508,3,140
"1981",FALSE,1037,TRUE,TRUE,FALSE,0.29382957884427,8,140
"1982",TRUE,1355,TRUE,TRUE,FALSE,0.16366612111293,5,140
"1983",TRUE,1355,TRUE,TRUE,FALSE,0.327332242225859,15,323
"1984",FALSE,1507,TRUE,FALSE,FALSE,0.199401794616152,6,103
"1985",TRUE,1597,TRUE,TRUE,FALSE,0.28109627547435,2,278
"1986",TRUE,604,TRUE,TRUE,FALSE,0.194931773879142,3,144
"1987",TRUE,12,FALSE,TRUE,FALSE,100,3,145
"1988",TRUE,4880,FALSE,TRUE,FALSE,0.0299311583358276,1,113
"1989",TRUE,0,FALSE,TRUE,FALSE,4.54545454545455,4,280
"1990",TRUE,19,TRUE,TRUE,FALSE,29.1666666666667,2,140
"1991",TRUE,1355,TRUE,TRUE,FALSE,0.16366612111293,4,140
"1992",TRUE,1355,TRUE,TRUE,FALSE,0.327332242225859,15,277
"1993",TRUE,649,FALSE,TRUE,FALSE,1.49532710280374,0,139
"1994",TRUE,471,FALSE,TRUE,FALSE,1.53061224489796,7,268
"1995",TRUE,1426,TRUE,TRUE,FALSE,0.319488817891374,1,144
"1996",TRUE,999,FALSE,TRUE,FALSE,16.1764705882353,2,146
"1997",TRUE,2098,TRUE,TRUE,FALSE,0.662910175671197,3,140
"1998",TRUE,561,TRUE,TRUE,FALSE,0.651577503429355,4,242
"1999",TRUE,103,TRUE,TRUE,FALSE,1.92307692307692,2,78
"2000",TRUE,19,TRUE,TRUE,FALSE,0.806451612903226,5,172
"2001",TRUE,1935,FALSE,TRUE,FALSE,3.92491467576792,0,140
"2002",TRUE,385,TRUE,TRUE,FALSE,3.24675324675325,0,140
"2003",TRUE,4388,FALSE,TRUE,FALSE,1.28126906650397,5,140
"2004",TRUE,205,TRUE,TRUE,FALSE,12.1951219512195,0,140
"2005",TRUE,5162,FALSE,FALSE,FALSE,0.0568990042674253,1,87
"2006",TRUE,48,FALSE,TRUE,FALSE,0.113765642775882,1,299
"2007",TRUE,164,FALSE,TRUE,FALSE,2.64550264550265,0,140
"2008",TRUE,5652,FALSE,TRUE,FALSE,0.0177242112725984,1,140
"2009",TRUE,4,TRUE,TRUE,FALSE,0,14,260
"2010",TRUE,278,TRUE,TRUE,FALSE,0.491400491400491,4,198
"2011",TRUE,935,FALSE,TRUE,FALSE,0.236406619385343,1,87
"2012",TRUE,1678,FALSE,TRUE,FALSE,0.145666423889294,1,140
"2013",TRUE,41,FALSE,TRUE,FALSE,0,4,146
"2014",TRUE,191,TRUE,TRUE,FALSE,6.93069306930693,3,140
"2015",TRUE,191,TRUE,TRUE,FALSE,7.42574257425743,4,140
"2016",TRUE,561,TRUE,TRUE,FALSE,0.370828182941904,2,301
"2017",TRUE,191,TRUE,TRUE,FALSE,7.42574257425743,3,140
"2018",TRUE,191,TRUE,TRUE,FALSE,6.93069306930693,3,140
"2019",TRUE,339,FALSE,TRUE,FALSE,1.23456790123457,1,140
"2020",TRUE,1393,FALSE,TRUE,FALSE,0,8,126
"2021",TRUE,4194,FALSE,TRUE,FALSE,0.485672656629432,0,144
"2022",TRUE,191,TRUE,TRUE,FALSE,7.92079207920792,3,140
"2023",TRUE,191,TRUE,TRUE,FALSE,7.42574257425743,3,140
"2024",TRUE,455,TRUE,TRUE,FALSE,0.37243947858473,4,120
"2025",TRUE,4194,FALSE,TRUE,FALSE,0.121418164157358,1,140
"2026",FALSE,394,TRUE,TRUE,FALSE,0.464846019755956,11,140
"2027",TRUE,3401,TRUE,TRUE,FALSE,0.108368452739314,4,266
"2028",TRUE,3793,FALSE,TRUE,FALSE,0.911577028258888,2,140
"2029",TRUE,4194,FALSE,TRUE,FALSE,0.0242836328314716,0,139
"2030",TRUE,4194,FALSE,TRUE,FALSE,0.0971345313258863,6,140
"2031",TRUE,4194,FALSE,TRUE,FALSE,0.14570179698883,2,140
"2032",TRUE,1330,FALSE,TRUE,FALSE,0.99812850904554,3,234
"2033",TRUE,4194,FALSE,TRUE,FALSE,0.218552695483244,1,140
"2034",TRUE,830,TRUE,TRUE,FALSE,0.0457456541628545,1,144
"2035",TRUE,7011,TRUE,TRUE,FALSE,0.460315246198912,1,140
"2036",TRUE,4194,FALSE,TRUE,FALSE,0.0485672656629432,1,140
"2037",TRUE,186,FALSE,TRUE,FALSE,3.7037037037037,3,140
"2038",TRUE,2015,TRUE,TRUE,FALSE,0.0266755585195065,7,302
"2039",TRUE,245,FALSE,TRUE,FALSE,39.2156862745098,4,144
"2040",TRUE,435,FALSE,FALSE,FALSE,0.432900432900433,2,144
"2041",TRUE,5137,TRUE,TRUE,FALSE,0.10584250635055,0,140
"2042",TRUE,9842,FALSE,TRUE,TRUE,0.0425499962455886,2,312
"2043",TRUE,5137,TRUE,TRUE,FALSE,0.190516511430991,2,304
"2044",TRUE,2283,FALSE,TRUE,FALSE,0.0772797527047913,1,133
"2045",TRUE,1131,TRUE,TRUE,FALSE,0.094876660341556,15,227
"2046",TRUE,2695,FALSE,TRUE,FALSE,0.409556313993174,2,148
"2047",FALSE,384,TRUE,TRUE,FALSE,0,7,82
"2048",TRUE,1930,TRUE,TRUE,FALSE,0.182982616651418,2,140
"2049",TRUE,1140,FALSE,TRUE,FALSE,0.475435816164818,1,143
"2050",TRUE,2914,TRUE,TRUE,FALSE,1.57750342935528,0,140
"2051",TRUE,835,TRUE,TRUE,FALSE,2.84900284900285,3,140
"2052",TRUE,255,FALSE,TRUE,FALSE,8.05970149253731,0,140
"2053",TRUE,795,TRUE,TRUE,FALSE,0.326086956521739,3,140
"2054",TRUE,649,TRUE,TRUE,TRUE,0.00781572747674821,2,140
"2055",FALSE,1647,TRUE,TRUE,FALSE,0,20,295
"2056",TRUE,11912,TRUE,TRUE,FALSE,0.10906612133606,1,140
"2057",TRUE,376,FALSE,TRUE,FALSE,0.151975683890578,1,220
"2058",TRUE,1117,TRUE,TRUE,FALSE,1.93548387096774,1,140
"2059",TRUE,2602,TRUE,TRUE,FALSE,0.656275635767022,3,140
"2060",TRUE,620,TRUE,TRUE,FALSE,2.87539936102236,0,140
"2061",TRUE,601,FALSE,TRUE,FALSE,4.60829493087558,3,140
"2062",TRUE,565,FALSE,FALSE,FALSE,2.56410256410256,0,140
"2063",TRUE,3456,FALSE,TRUE,FALSE,0.93167701863354,2,133
"2064",TRUE,1681,TRUE,TRUE,FALSE,0.11441647597254,3,153
"2065",TRUE,19091,FALSE,TRUE,FALSE,0.201717480260504,0,140
"2066",TRUE,6367,FALSE,TRUE,FALSE,0.223099365024884,0,140
"2067",TRUE,1846,TRUE,TRUE,FALSE,0.135574837310195,1,140
"2068",TRUE,251,TRUE,TRUE,FALSE,1.66666666666667,7,292
"2069",TRUE,350,FALSE,TRUE,FALSE,5,0,140
"2070",TRUE,117,FALSE,FALSE,FALSE,31.6326530612245,2,140
"2071",TRUE,383,FALSE,TRUE,FALSE,1.98675496688742,1,140
"2072",TRUE,385,TRUE,TRUE,FALSE,3.24675324675325,1,140
"2073",TRUE,321,TRUE,TRUE,FALSE,0.756143667296786,0,144
"2074",TRUE,6367,FALSE,TRUE,FALSE,0.0858074480864939,5,140
"2075",TRUE,19138,FALSE,TRUE,FALSE,0.211404410924466,0,140
"2076",FALSE,1131,TRUE,TRUE,FALSE,0.094876660341556,15,237
"2077",FALSE,1257,FALSE,TRUE,FALSE,0.078125,2,47
"2078",TRUE,205,TRUE,TRUE,FALSE,12.1951219512195,1,140
"2079",TRUE,1602,FALSE,TRUE,FALSE,0.251466890192791,1,140
"2080",FALSE,672,FALSE,TRUE,FALSE,0.464396284829721,2,140
"2081",TRUE,10003,FALSE,TRUE,FALSE,0.0104701078421108,1,140
"2082",TRUE,522,TRUE,TRUE,FALSE,0.0151148730350665,5,136
"2083",TRUE,1724,TRUE,TRUE,FALSE,1.06609808102345,3,140
"2084",TRUE,324,FALSE,TRUE,FALSE,8.69565217391304,8,190
"2085",TRUE,123,FALSE,TRUE,FALSE,2.38095238095238,4,158
"2086",TRUE,164,FALSE,TRUE,FALSE,2.64550264550265,1,140
"2087",TRUE,4403,TRUE,TRUE,FALSE,0.77120822622108,2,140
"2088",TRUE,212,FALSE,TRUE,FALSE,3080.95238095238,2,140
"2089",TRUE,1471,TRUE,TRUE,FALSE,0.195388823759281,3,140
"2090",TRUE,480,FALSE,TRUE,FALSE,0.360576923076923,4,139
"2091",FALSE,751,TRUE,TRUE,FALSE,23.125,8,140
"2092",TRUE,4388,FALSE,TRUE,FALSE,0.214848412508952,1,140
"2093",TRUE,19734,TRUE,TRUE,TRUE,0.027710042119264,5,140
"2094",TRUE,2939,FALSE,TRUE,FALSE,0.738007380073801,0,148
"2095",TRUE,2304,TRUE,TRUE,FALSE,0.0846023688663283,1,115
"2096",TRUE,19734,TRUE,TRUE,TRUE,0.0720461095100865,0,140
"2097",TRUE,952,TRUE,TRUE,FALSE,0.098135426889107,1,161
"2098",TRUE,952,TRUE,TRUE,FALSE,0.098135426889107,1,142
"2099",TRUE,2222,FALSE,TRUE,FALSE,0.296956198960653,0,139
"2100",TRUE,976,TRUE,TRUE,FALSE,0.408163265306122,5,122
"2101",TRUE,576,TRUE,TRUE,FALSE,0.0288683602771363,0,140
"2102",TRUE,4997,TRUE,TRUE,FALSE,0.665834373699542,3,140
"2103",TRUE,3422,FALSE,TRUE,FALSE,0.373692077727952,1,292
"2104",TRUE,634,FALSE,TRUE,FALSE,0.95389507154213,2,148
"2105",TRUE,1093,FALSE,FALSE,FALSE,0.33112582781457,1,140
"2106",TRUE,5003,TRUE,TRUE,FALSE,0.543478260869565,2,140
"2107",TRUE,863,TRUE,TRUE,FALSE,6.54205607476635,2,140
"2108",TRUE,1914,TRUE,TRUE,FALSE,0.108813928182807,5,117
"2109",TRUE,1808,TRUE,TRUE,TRUE,0.0268763018208694,1,139
"2110",TRUE,230,TRUE,TRUE,FALSE,0.709849157054126,0,140
"2111",TRUE,23771,FALSE,TRUE,FALSE,0,5,176
"2112",TRUE,431,TRUE,TRUE,FALSE,0.0678272665611576,0,140
"2113",TRUE,19138,FALSE,TRUE,FALSE,0.0342817963661296,8,140
"2114",TRUE,57,TRUE,TRUE,FALSE,0.0364166059723234,4,297
"2115",TRUE,0,FALSE,TRUE,FALSE,0.073827980804725,1,140
"2116",FALSE,7372,FALSE,TRUE,FALSE,2.6149187998899,4,113
"2117",TRUE,1022,TRUE,TRUE,FALSE,0.417101147028154,1,140
"2118",TRUE,17,FALSE,FALSE,FALSE,20,4,279
"2119",TRUE,544,TRUE,TRUE,FALSE,3.53846153846154,2,299
"2120",TRUE,98,TRUE,TRUE,FALSE,0,7,213
"2121",TRUE,1301,FALSE,TRUE,FALSE,0.35778175313059,2,231
"2122",TRUE,18209,TRUE,TRUE,FALSE,0.0277522788890549,1,279
"2123",TRUE,188,FALSE,TRUE,FALSE,0,2,71
"2124",TRUE,385,TRUE,TRUE,FALSE,3.24675324675325,0,140
"2125",TRUE,2813,TRUE,TRUE,FALSE,0.960080848913593,1,140
"2126",TRUE,205,TRUE,TRUE,FALSE,12.1951219512195,0,140
"2127",TRUE,3467,FALSE,TRUE,FALSE,0.141083521444695,0,140
"2128",TRUE,2231,TRUE,TRUE,FALSE,0.110071546505228,0,140
"2129",TRUE,38,FALSE,TRUE,FALSE,37.9310344827586,0,140
"2130",TRUE,346,FALSE,FALSE,FALSE,30.1369863013699,1,81
"2131",TRUE,2813,TRUE,TRUE,FALSE,1.21273370389085,3,140
"2132",FALSE,72,FALSE,FALSE,FALSE,19.3877551020408,5,140
"2133",TRUE,14,FALSE,TRUE,FALSE,3000,0,139
"2134",TRUE,787,FALSE,TRUE,FALSE,0.0555864369093941,2,140
"2135",TRUE,292,TRUE,TRUE,FALSE,0.627943485086342,2,86
"2136",TRUE,2425,TRUE,TRUE,FALSE,4.2121098157202,4,140
"2137",TRUE,4823,TRUE,TRUE,FALSE,0.120307988450433,2,140
"2138",TRUE,5138,TRUE,TRUE,FALSE,0.10584250635055,0,140
"2139",TRUE,113,FALSE,TRUE,FALSE,3.88888888888889,5,256
"2140",TRUE,5138,TRUE,TRUE,FALSE,0.190516511430991,2,337
"2141",TRUE,1840,FALSE,TRUE,FALSE,0,1,163
"2142",TRUE,548,TRUE,TRUE,FALSE,0.754975978037062,6,288
"2143",TRUE,548,TRUE,TRUE,FALSE,0.754975978037062,3,281
"2144",TRUE,548,TRUE,TRUE,FALSE,0.137268359643102,6,210
"2145",TRUE,548,TRUE,TRUE,FALSE,2.26492793411119,5,303
"2146",TRUE,251,FALSE,TRUE,FALSE,0.431034482758621,0,140
"2147",TRUE,5002,FALSE,TRUE,FALSE,0.136986301369863,1,140
"2148",TRUE,1131,TRUE,TRUE,FALSE,0,15,229
"2149",TRUE,7011,TRUE,TRUE,FALSE,0.0139489468545125,7,253
"2150",TRUE,1207,FALSE,TRUE,FALSE,0.396825396825397,2,160
"2151",TRUE,1743,TRUE,TRUE,FALSE,3.87596899224806,0,139
"2152",TRUE,26,FALSE,FALSE,FALSE,36.8421052631579,0,140
"2153",FALSE,416,TRUE,TRUE,FALSE,4.47761194029851,9,202
"2154",TRUE,344,TRUE,TRUE,FALSE,0,3,302
"2155",TRUE,809,TRUE,TRUE,FALSE,0.0238038562247084,3,190
"2156",TRUE,249,TRUE,TRUE,FALSE,0,4,291
"2157",TRUE,218,FALSE,TRUE,FALSE,0.0676132521974307,0,140
"2158",TRUE,2602,TRUE,TRUE,FALSE,0.628930817610063,4,144
"2159",FALSE,3471,TRUE,TRUE,FALSE,0.057323015190599,12,275
"2160",TRUE,356,TRUE,TRUE,FALSE,154.166666666667,0,140
"2161",TRUE,4170,FALSE,TRUE,FALSE,0,6,229
"2162",TRUE,306,FALSE,TRUE,FALSE,26.5151515151515,0,140
"2163",TRUE,138,FALSE,FALSE,FALSE,5.78512396694215,0,140
"2164",TRUE,14,FALSE,TRUE,FALSE,3800,1,139
"2165",TRUE,138,TRUE,TRUE,FALSE,3.09278350515464,2,148
"2166",TRUE,26374,TRUE,TRUE,FALSE,0.00295718003312042,6,241
"2167",TRUE,2367,TRUE,TRUE,TRUE,0.000697895148232929,2,175
"2168",TRUE,75,TRUE,TRUE,TRUE,3.04967749279304e-05,3,188
"2169",TRUE,342,TRUE,TRUE,FALSE,0,9,299
"2170",TRUE,5000,FALSE,TRUE,FALSE,0.0755477209770839,3,125
"2171",TRUE,3,TRUE,TRUE,TRUE,0.0143967751223726,9,292
"2172",TRUE,4085,FALSE,TRUE,FALSE,0.0305966343702193,2,62
"2173",TRUE,12379,TRUE,TRUE,TRUE,0.0186410136192375,3,315
"2174",TRUE,3853,TRUE,TRUE,FALSE,0.0951701165833928,3,105
"2175",TRUE,540,TRUE,TRUE,FALSE,4.03587443946188,1,140
"2176",TRUE,1939,FALSE,TRUE,FALSE,5.38990825688073,2,140
"2177",TRUE,42,FALSE,FALSE,FALSE,176.470588235294,0,140
"2178",TRUE,880,FALSE,TRUE,FALSE,49.4736842105263,2,140
"2179",TRUE,441,TRUE,FALSE,FALSE,0.209380234505863,2,140
"2180",TRUE,689,FALSE,TRUE,FALSE,0,2,164
"2181",TRUE,5001,FALSE,TRUE,FALSE,0.383141762452107,2,140
"2182",TRUE,2615,FALSE,TRUE,FALSE,1.13065326633166,1,140
"2183",TRUE,756,TRUE,TRUE,FALSE,0,4,287
"2184",TRUE,24015,FALSE,TRUE,FALSE,0.00384024577572965,2,125
"2185",TRUE,2997,TRUE,TRUE,FALSE,1.65441176470588,1,140
"2186",TRUE,6338,FALSE,TRUE,FALSE,0.50281883285083,2,144
"2187",TRUE,356,FALSE,TRUE,FALSE,33.8028169014084,3,140
"2188",TRUE,358,TRUE,TRUE,FALSE,9.19037199124726,2,140
"2189",TRUE,1364,TRUE,TRUE,FALSE,0.842696629213483,1,140
"2190",TRUE,46,FALSE,TRUE,FALSE,0.564971751412429,8,279
"2191",TRUE,1319,TRUE,TRUE,FALSE,0,8,300
"2192",TRUE,46,FALSE,TRUE,FALSE,37.5,1,140
"2193",TRUE,1999,FALSE,FALSE,FALSE,3.515625,1,140
"2194",TRUE,783,FALSE,TRUE,FALSE,7.07070707070707,0,140
"2195",TRUE,8249,FALSE,TRUE,FALSE,0,3,130
"2196",TRUE,3968,FALSE,TRUE,FALSE,0.021043771043771,4,167
"2197",TRUE,40,FALSE,FALSE,FALSE,25,4,144
"2198",TRUE,227,FALSE,FALSE,FALSE,0.247524752475248,2,140
"2199",TRUE,98,TRUE,TRUE,FALSE,3.03030303030303,1,140
"2200",TRUE,1273,TRUE,TRUE,FALSE,0.160233752768745,1,214
"2201",TRUE,449,FALSE,TRUE,FALSE,0,2,173
"2202",TRUE,89,TRUE,TRUE,FALSE,0.144092219020173,0,144
"2203",TRUE,1521,FALSE,TRUE,FALSE,1.95473251028807,3,270
"2204",TRUE,334,TRUE,TRUE,FALSE,7.45341614906832,2,140
"2205",TRUE,2757,FALSE,TRUE,FALSE,0.203665987780041,0,140
"2206",TRUE,455,TRUE,TRUE,FALSE,0,3,142
"2207",TRUE,2811,FALSE,FALSE,FALSE,0.170068027210884,2,140
"2208",TRUE,469,FALSE,TRUE,FALSE,0.246609124537608,2,140
"2209",TRUE,5016,TRUE,TRUE,FALSE,0,2,311
"2210",FALSE,1647,TRUE,TRUE,FALSE,0,20,271
"2211",TRUE,1001,FALSE,TRUE,FALSE,3.78378378378378,2,140
"2212",TRUE,3513,TRUE,TRUE,FALSE,1.95652173913044,3,140
"2213",TRUE,1393,FALSE,TRUE,FALSE,0,5,111
"2214",TRUE,1051,FALSE,TRUE,FALSE,11.1675126903553,2,146
"2215",TRUE,2084,FALSE,TRUE,FALSE,6.1503416856492,0,140
"2216",TRUE,1807,TRUE,TRUE,FALSE,4.8582995951417,3,140
"2217",TRUE,18209,TRUE,TRUE,FALSE,0.0277522788890549,7,262
"2218",TRUE,113,FALSE,TRUE,FALSE,1.38888888888889,4,160
"2219",TRUE,202,FALSE,TRUE,FALSE,6.25,2,140
"2220",TRUE,976,TRUE,TRUE,FALSE,0,5,156
"2221",TRUE,1084,TRUE,TRUE,FALSE,0,4,311
"2222",TRUE,0,FALSE,TRUE,FALSE,0.0369139904023625,4,140
"2223",TRUE,1836,TRUE,TRUE,FALSE,0.424853956452469,2,140
"2224",TRUE,549,TRUE,TRUE,FALSE,1.01010101010101,9,219
"2225",TRUE,83,TRUE,TRUE,FALSE,7.89473684210526,2,140
"2226",TRUE,533,FALSE,TRUE,FALSE,1.41592920353982,2,140
"2227",TRUE,5446,TRUE,TRUE,TRUE,0.0408663669799755,1,144
"2228",TRUE,359,TRUE,TRUE,FALSE,0.332963374028857,1,140
"2229",TRUE,6144,FALSE,TRUE,FALSE,0.0163398692810457,3,140
"2230",TRUE,702,TRUE,TRUE,FALSE,0.536912751677852,2,140
"2231",FALSE,688,FALSE,TRUE,FALSE,0,1,294
"2232",TRUE,113,FALSE,TRUE,FALSE,13.3333333333333,2,144
"2233",TRUE,4170,FALSE,TRUE,FALSE,0.0182116190129302,0,140
"2234",TRUE,3866,TRUE,TRUE,FALSE,0,2,226
"2236",TRUE,426,FALSE,TRUE,FALSE,2.7027027027027,0,140
"2237",TRUE,147,FALSE,FALSE,FALSE,36.9047619047619,2,140
"2238",TRUE,37,FALSE,TRUE,FALSE,33.3333333333333,4,140
"2239",TRUE,2826,TRUE,TRUE,FALSE,0.0235904694503421,0,140
"2240",TRUE,1319,FALSE,TRUE,FALSE,8.15533980582524,2,140
"2241",TRUE,36,FALSE,TRUE,FALSE,15,13,247
"2242",TRUE,2472,FALSE,TRUE,FALSE,3.96959459459459,2,140
"2243",TRUE,1066,FALSE,TRUE,FALSE,1.67464114832536,0,140
"2244",TRUE,5001,TRUE,TRUE,FALSE,0.156543519098309,1,140
"2245",TRUE,563,FALSE,TRUE,FALSE,7.61245674740484,2,146
"2246",TRUE,104,TRUE,TRUE,FALSE,1.37931034482759,5,263
"2247",TRUE,59,TRUE,TRUE,FALSE,1,2,275
"2248",TRUE,2474,TRUE,TRUE,TRUE,0.0358527131782946,0,140
"2249",TRUE,3345,TRUE,TRUE,FALSE,0,4,151
"2250",TRUE,113,FALSE,TRUE,FALSE,3.05555555555556,3,121
"2251",TRUE,3527,TRUE,TRUE,FALSE,0.692289329195512,2,140
"2252",TRUE,182,TRUE,TRUE,FALSE,9.03426791277258,2,139
"2253",TRUE,675,TRUE,TRUE,FALSE,0,4,226
"2254",TRUE,926,FALSE,TRUE,FALSE,2.39410681399632,1,139
"2255",TRUE,19783,TRUE,TRUE,FALSE,0.018389959082341,4,295
"2256",TRUE,20,FALSE,TRUE,FALSE,66.6666666666667,1,140
"2257",TRUE,1142,TRUE,TRUE,FALSE,0.189465706707086,1,287
"2258",TRUE,2037,FALSE,TRUE,FALSE,0,5,411
"2259",TRUE,955,FALSE,TRUE,FALSE,1.09356014580802,1,58
"2260",FALSE,517,FALSE,TRUE,FALSE,0.519031141868512,4,184
"2261",TRUE,183,TRUE,TRUE,FALSE,0.268096514745308,1,140
"2262",TRUE,1131,TRUE,TRUE,FALSE,0,15,241
"2263",TRUE,2984,FALSE,TRUE,FALSE,0,1,100
"2264",TRUE,3215,TRUE,TRUE,FALSE,0.0583703011907541,2,278
"2265",TRUE,976,TRUE,TRUE,FALSE,1.22448979591837,5,121
"2266",TRUE,702,TRUE,TRUE,FALSE,0.402684563758389,2,115
"2267",TRUE,267,FALSE,TRUE,TRUE,0.323176361957525,2,140
"2269",TRUE,102,FALSE,TRUE,FALSE,0,1,181
"2270",TRUE,433,FALSE,FALSE,FALSE,9.67741935483871,0,140
"2271",TRUE,218,FALSE,TRUE,FALSE,3.15789473684211,3,140
"2272",TRUE,240,FALSE,TRUE,FALSE,0,4,176
"2273",TRUE,51,FALSE,TRUE,FALSE,0,3,224
"2274",FALSE,116,FALSE,TRUE,FALSE,0,4,67
"2275",TRUE,379,TRUE,TRUE,FALSE,0.210526315789474,0,140
"2276",TRUE,93,TRUE,TRUE,FALSE,0,4,259
"2277",FALSE,599,FALSE,TRUE,FALSE,0.0935453695042095,3,75
"2278",TRUE,1648,FALSE,TRUE,FALSE,0.109170305676856,2,139
"2279",FALSE,258,FALSE,TRUE,FALSE,9.04761904761905,5,140
"2280",FALSE,52,FALSE,TRUE,FALSE,0,5,234
"2281",TRUE,976,TRUE,TRUE,FALSE,0,6,161
"2282",FALSE,1092,FALSE,FALSE,FALSE,0.29655990510083,10,140
"2283",TRUE,92,TRUE,TRUE,FALSE,8.50439882697947,2,140
"2284",FALSE,2286,FALSE,TRUE,FALSE,0.0390472471690746,1,38
"2285",FALSE,1092,FALSE,FALSE,FALSE,0.0593119810201661,10,140
"2286",TRUE,767,TRUE,TRUE,FALSE,0.293685756240822,3,140
"2287",FALSE,1092,FALSE,FALSE,FALSE,0.177935943060498,10,140
"2288",TRUE,1859,TRUE,TRUE,FALSE,17.5572519083969,0,140
"2289",FALSE,1092,FALSE,FALSE,FALSE,1.30486358244365,11,140
"2290",TRUE,247,FALSE,TRUE,FALSE,25,0,140
"2291",FALSE,1092,FALSE,FALSE,FALSE,0.711743772241993,10,140
"2292",TRUE,295,FALSE,FALSE,FALSE,0.711743772241993,0,144
"2293",TRUE,218,FALSE,TRUE,FALSE,1.05263157894737,1,139
"2294",TRUE,538,FALSE,TRUE,FALSE,0.274725274725275,0,140
"2295",TRUE,24549,FALSE,TRUE,FALSE,0,2,175
"2296",FALSE,2769,FALSE,TRUE,FALSE,0.0196270853778214,2,65
"2297",FALSE,1227,FALSE,TRUE,FALSE,0.671140939597315,2,45
"2298",TRUE,976,TRUE,TRUE,FALSE,0.408163265306122,5,172
"2299",TRUE,1131,TRUE,TRUE,FALSE,0,15,237
"2300",TRUE,476,TRUE,TRUE,FALSE,0.858369098712446,2,140
"2301",TRUE,1,FALSE,TRUE,FALSE,280,2,140
"2302",TRUE,1633,TRUE,TRUE,FALSE,0,2,184
"2303",TRUE,90,TRUE,TRUE,FALSE,5.76131687242798,1,117
"2304",TRUE,2983,FALSE,TRUE,FALSE,10.0656455142232,2,140
"2305",TRUE,1176,TRUE,TRUE,TRUE,0.0377130788957611,1,140
"2306",FALSE,3613,FALSE,TRUE,FALSE,2.06971677559913,7,140
"2307",TRUE,278,TRUE,TRUE,FALSE,0,4,236
"2308",TRUE,702,TRUE,TRUE,FALSE,0.904605263157895,0,140
"2309",TRUE,1437,TRUE,TRUE,FALSE,0.333778371161549,1,140
"2310",FALSE,527,TRUE,TRUE,TRUE,0.00199804191891946,2,140
"2311",TRUE,1,FALSE,TRUE,FALSE,51.8518518518518,2,140
"2312",TRUE,1393,FALSE,TRUE,FALSE,0,6,117
"2313",TRUE,123,FALSE,TRUE,FALSE,0,4,163
"2314",FALSE,1092,FALSE,FALSE,FALSE,0.474495848161329,11,140
"2315",TRUE,398,FALSE,TRUE,FALSE,2.9126213592233,8,277
"2316",FALSE,300,TRUE,TRUE,FALSE,0.0673551863493489,2,140
"2317",TRUE,1062,TRUE,TRUE,FALSE,0.134952766531714,1,64
"2318",TRUE,2756,TRUE,TRUE,FALSE,0.0619962802231866,12,237
"2319",TRUE,877,FALSE,TRUE,FALSE,0,1,136
"2320",TRUE,96,TRUE,TRUE,FALSE,0,3,207
"2321",FALSE,840,TRUE,TRUE,TRUE,0.0394493698482237,7,140
"2322",TRUE,830,TRUE,TRUE,FALSE,0.704225352112676,3,140
"2323",TRUE,3315,TRUE,TRUE,TRUE,0.00604083605170956,2,140
"2324",TRUE,40,FALSE,FALSE,FALSE,0,13,296
"2325",TRUE,97,TRUE,TRUE,FALSE,8.7378640776699,3,260
"2326",TRUE,282,FALSE,TRUE,FALSE,4.23280423280423,2,140
"2327",FALSE,760,TRUE,TRUE,FALSE,7.33590733590734,7,140
"2328",TRUE,120,TRUE,TRUE,FALSE,0,4,190
"2329",TRUE,40,FALSE,FALSE,FALSE,0,13,272
"2330",TRUE,1933,FALSE,TRUE,FALSE,0,5,321
"2331",TRUE,187,FALSE,FALSE,FALSE,8.16326530612245,1,140
"2332",FALSE,7,FALSE,FALSE,FALSE,900,10,140
"2333",TRUE,73,FALSE,FALSE,FALSE,5.17241379310345,3,140
"2334",TRUE,298,TRUE,TRUE,FALSE,0,5,159
"2335",FALSE,4997,FALSE,TRUE,FALSE,3.39267719180383,2,131
"2336",TRUE,315,TRUE,TRUE,FALSE,50,1,140
"2337",TRUE,28,TRUE,TRUE,TRUE,0,2,204
"2338",FALSE,1083,TRUE,FALSE,FALSE,0,13,239
"2339",TRUE,209,FALSE,TRUE,FALSE,0,2,122
"2340",FALSE,183,FALSE,FALSE,FALSE,0.265486725663717,2,140
"2341",TRUE,612,FALSE,FALSE,FALSE,6.95652173913043,1,140
"2342",TRUE,10,TRUE,TRUE,FALSE,0,15,247
"2343",FALSE,813,FALSE,TRUE,FALSE,0.11441647597254,8,140
"2344",FALSE,798,TRUE,TRUE,FALSE,1.79028132992327,8,272
"2345",TRUE,10544,FALSE,TRUE,FALSE,0.060564111437965,1,144
"2346",TRUE,147,FALSE,TRUE,FALSE,0,1,243
"2347",TRUE,2407,TRUE,TRUE,FALSE,1.11461109764962,0,140
"2348",TRUE,106,FALSE,FALSE,FALSE,90.9090909090909,0,140
"2349",TRUE,1146,TRUE,TRUE,FALSE,0.283687943262411,1,140
